"","marital_status","application_mode","course","attendance_mode","previous_qualification","nationality","mother_qualification","father_qualification","mother_occupation","father_occupation","displaced","educational_special_needs","debtor","gender","scholarship_holder","age_at_enrollment","international","outcome","dropout"
"307",1,1,16,1,1,1,23,27,29,46,1,0,0,0,1,19,0,"Graduate",0
"308",1,1,12,1,1,1,13,14,10,6,1,0,0,0,0,18,0,"Dropout",1
"309",2,14,3,0,1,1,22,29,10,5,0,0,0,0,0,50,0,"Graduate",0
"310",1,8,15,1,1,1,1,14,5,8,0,0,0,0,1,19,0,"Graduate",0
"311",4,12,17,0,1,1,1,27,20,43,0,0,0,0,0,35,0,"Graduate",0
"312",2,12,6,1,12,1,23,28,5,8,0,0,0,0,0,31,0,"Dropout",1
"313",1,9,9,1,1,1,22,27,10,10,1,0,0,0,0,34,0,"Dropout",1
"314",1,1,12,1,1,1,1,1,5,5,1,0,0,0,1,18,0,"Graduate",0
"315",4,12,12,1,12,1,23,14,6,8,0,0,0,0,1,26,0,"Dropout",1
"316",1,1,16,1,1,1,13,14,6,6,0,0,0,0,1,19,0,"Graduate",0
"317",1,17,9,1,16,1,3,4,3,2,0,0,0,0,0,20,0,"Graduate",0
"318",1,1,10,1,1,1,19,24,1,1,0,0,0,0,0,19,0,"Graduate",0
"319",1,1,16,1,1,1,22,27,10,10,0,0,0,0,0,18,0,"Graduate",0
"320",1,12,17,0,3,1,22,27,10,10,0,0,0,0,0,28,0,"Graduate",0
"321",1,15,3,0,14,1,22,27,8,8,0,0,0,0,1,21,0,"Graduate",0
"322",1,1,15,1,1,1,18,27,8,8,1,0,1,0,0,18,0,"Dropout",1
"323",1,8,6,1,1,1,1,1,10,11,0,0,0,0,0,20,0,"Dropout",1
"324",1,8,6,1,1,1,1,14,5,4,0,0,0,0,0,18,0,"Graduate",0
"325",1,1,12,1,1,1,1,1,5,10,1,0,0,0,1,19,0,"Graduate",0
"326",1,16,10,1,1,1,3,14,4,11,1,0,0,0,0,20,0,"Graduate",0
"327",1,15,6,1,14,1,23,27,5,7,1,0,0,0,1,22,0,"Graduate",0
"328",1,8,14,1,1,1,22,14,6,9,1,0,1,0,0,18,0,"Dropout",1
"329",1,8,9,1,1,1,23,27,7,5,1,0,0,0,0,19,0,"Dropout",1
"330",1,8,12,1,1,1,22,27,6,6,1,0,0,0,0,19,0,"Graduate",0
"331",1,1,2,1,1,1,1,14,4,10,1,0,0,0,0,18,0,"Graduate",0
"332",1,4,5,1,15,1,1,14,4,10,1,0,0,0,0,21,0,"Graduate",0
"333",1,12,17,0,15,1,1,14,10,10,0,0,0,0,0,27,0,"Graduate",0
"334",1,8,10,1,1,1,1,14,5,5,0,0,0,0,0,19,0,"Graduate",0
"335",4,12,6,1,1,1,19,24,1,1,0,0,0,0,0,25,0,"Dropout",1
"336",1,1,12,1,1,1,13,14,8,8,1,0,0,0,1,18,0,"Graduate",0
"337",1,12,12,1,3,1,13,1,5,9,0,0,0,0,0,24,0,"Graduate",0
"338",1,1,12,1,1,1,1,1,5,11,1,0,0,0,0,20,0,"Graduate",0
"339",1,4,17,0,15,1,22,27,7,7,0,0,0,0,0,26,0,"Graduate",0
"340",1,1,10,1,1,1,1,28,10,8,1,0,0,0,1,20,0,"Graduate",0
"341",1,1,6,1,1,1,22,27,12,12,0,0,0,0,0,18,0,"Graduate",0
"342",1,1,6,1,1,1,1,1,10,10,1,0,0,0,0,19,0,"Graduate",0
"343",1,1,16,1,1,1,13,14,10,10,1,0,0,0,0,23,0,"Dropout",1
"344",1,1,12,1,1,1,22,27,10,10,1,0,0,0,1,18,0,"Graduate",0
"345",1,1,12,1,1,1,1,14,5,6,0,0,0,0,0,18,0,"Dropout",1
"346",1,1,12,1,1,1,2,1,3,9,0,0,0,0,1,19,0,"Graduate",0
"347",1,13,17,0,1,1,1,2,5,4,0,0,0,0,0,30,0,"Graduate",0
"348",1,15,6,1,14,1,1,2,5,7,1,0,0,0,0,29,0,"Dropout",1
"349",1,1,12,1,1,1,3,1,4,4,1,0,0,0,0,19,0,"Graduate",0
"350",1,8,13,1,1,1,13,2,6,4,1,0,0,0,0,20,0,"Graduate",0
"351",1,1,12,1,1,1,22,27,10,4,0,0,0,0,0,20,0,"Graduate",0
"352",1,1,14,1,1,1,23,28,4,8,1,0,0,0,0,19,0,"Graduate",0
"353",3,1,6,1,1,1,13,1,5,5,1,0,0,0,0,21,0,"Dropout",1
"354",1,8,14,1,1,1,13,28,5,11,0,0,0,0,0,19,0,"Graduate",0
"355",1,1,12,1,1,1,22,28,10,10,1,0,0,0,1,18,0,"Graduate",0
"356",1,12,3,0,1,1,22,27,8,9,0,0,0,0,1,27,0,"Graduate",0
"357",1,8,9,1,1,1,23,28,7,9,1,0,0,0,1,19,0,"Graduate",0
"358",1,1,12,1,1,1,1,1,12,4,0,0,0,0,1,19,0,"Dropout",1
"359",1,1,15,1,1,1,1,14,5,9,1,0,0,0,0,19,0,"Graduate",0
"360",1,1,12,1,1,1,13,14,6,6,1,0,0,0,1,18,0,"Graduate",0
"361",1,1,14,1,1,1,13,27,5,6,0,0,0,0,1,18,0,"Graduate",0
"362",1,1,14,1,1,1,7,1,3,5,1,0,0,0,0,19,0,"Dropout",1
"363",2,12,12,1,12,1,22,27,10,10,1,0,0,0,0,36,0,"Graduate",0
"364",1,8,12,1,1,1,13,28,10,4,1,0,0,0,0,19,0,"Graduate",0
"365",1,1,12,1,1,1,13,14,8,9,1,0,0,0,1,18,0,"Graduate",0
"366",1,8,14,1,1,1,13,14,2,2,0,0,0,0,0,18,0,"Graduate",0
"367",1,1,10,1,1,1,22,14,10,4,1,0,0,0,1,19,0,"Graduate",0
"368",1,1,12,1,1,1,3,1,3,2,0,0,0,0,1,19,0,"Graduate",0
"369",1,1,12,1,1,1,1,14,8,8,1,0,0,0,0,18,0,"Dropout",1
"370",1,1,15,1,1,1,1,14,10,8,1,0,0,0,0,20,0,"Graduate",0
"371",1,9,12,1,1,1,23,27,6,6,1,0,0,0,0,20,0,"Graduate",0
"372",1,1,12,1,1,1,22,27,10,9,1,0,0,0,1,18,0,"Graduate",0
"373",1,1,12,1,1,1,13,14,8,6,1,0,0,0,0,18,0,"Graduate",0
"374",1,8,6,1,1,1,13,27,5,8,0,0,0,0,0,19,0,"Graduate",0
"375",2,12,3,0,1,1,19,24,13,13,0,0,0,0,0,44,0,"Graduate",0
"376",1,4,4,1,3,1,23,27,6,7,0,0,0,0,0,32,0,"Dropout",1
"377",1,14,16,1,1,1,22,14,10,9,0,0,0,0,0,22,0,"Dropout",1
"378",2,12,4,1,1,1,1,14,5,10,1,0,0,0,0,36,0,"Graduate",0
"379",1,8,15,1,1,1,22,27,6,8,0,0,0,0,1,18,0,"Graduate",0
"380",1,1,8,1,1,1,3,3,4,3,1,0,0,0,0,20,0,"Graduate",0
"381",1,16,5,1,1,1,13,14,6,8,0,0,0,0,1,20,0,"Graduate",0
"382",1,8,10,1,1,1,3,1,3,4,0,0,0,0,0,19,0,"Graduate",0
"383",1,12,9,1,12,1,3,1,4,6,1,0,1,0,0,24,0,"Graduate",0
"384",1,14,3,0,1,1,3,3,3,4,0,0,0,0,0,27,0,"Dropout",1
"385",1,14,10,1,1,1,19,24,1,1,0,0,0,0,1,23,0,"Graduate",0
"386",1,1,12,1,1,1,13,28,5,9,1,0,0,0,1,18,0,"Graduate",0
"387",1,8,10,1,1,1,22,27,5,10,1,0,0,0,1,18,0,"Graduate",0
"388",1,8,12,1,1,1,1,27,10,10,1,0,0,0,1,20,0,"Graduate",0
"389",1,1,11,1,1,1,13,28,10,8,0,0,0,0,1,20,0,"Graduate",0
"390",1,1,14,1,1,1,23,14,8,11,0,0,0,0,0,23,0,"Dropout",1
"391",1,1,12,1,1,1,13,14,10,10,1,0,0,0,0,20,0,"Graduate",0
"392",1,12,11,1,7,1,19,24,1,1,1,0,0,0,0,28,0,"Dropout",1
"393",1,1,14,1,1,1,1,14,4,6,1,0,0,0,0,21,0,"Graduate",0
"394",1,1,13,1,1,1,13,14,10,10,1,0,0,0,0,21,0,"Dropout",1
"395",1,4,12,1,3,1,19,24,1,1,0,0,0,0,0,28,0,"Dropout",1
"396",1,1,12,1,1,1,3,1,4,4,0,1,0,0,0,18,0,"Graduate",0
"397",1,1,12,1,1,1,1,1,5,5,0,0,0,0,0,19,0,"Graduate",0
"398",1,9,12,1,1,1,1,14,2,2,1,0,0,0,1,18,0,"Graduate",0
"399",1,1,12,1,1,1,3,1,3,6,0,0,0,0,0,19,0,"Dropout",1
"400",1,1,12,1,1,1,1,14,10,6,1,0,0,0,1,20,0,"Graduate",0
"401",1,8,16,1,1,1,1,27,8,10,0,0,0,0,1,18,0,"Graduate",0
"402",1,14,14,1,1,1,23,14,5,4,1,0,0,0,0,20,0,"Dropout",1
"403",1,12,14,1,1,1,1,14,6,5,0,0,0,0,0,31,0,"Dropout",1
"404",1,8,12,1,1,1,22,27,10,8,1,0,0,0,1,19,0,"Graduate",0
"405",1,1,12,1,1,1,23,28,6,6,1,0,0,0,1,19,0,"Graduate",0
"406",1,1,5,1,1,1,13,1,4,9,0,0,0,0,0,23,0,"Graduate",0
"407",1,1,14,1,1,1,22,27,6,6,0,0,0,0,0,19,0,"Graduate",0
"408",1,1,12,1,1,1,1,3,4,3,1,0,0,0,0,20,0,"Graduate",0
"409",1,4,8,1,3,1,13,27,12,6,0,0,1,0,0,27,0,"Dropout",1
"410",1,12,13,1,12,1,22,28,10,10,0,0,0,0,0,29,0,"Dropout",1
"411",1,8,11,1,1,1,1,14,5,4,1,0,0,0,0,18,0,"Graduate",0
"412",1,8,5,1,1,1,13,28,10,8,0,0,0,0,0,18,0,"Graduate",0
"413",1,8,12,1,1,1,23,28,8,8,0,0,0,0,0,18,0,"Graduate",0
"414",1,8,11,1,1,1,23,28,10,10,1,0,0,0,0,18,0,"Graduate",0
"415",1,4,6,1,3,1,3,3,2,2,0,0,0,0,0,28,0,"Dropout",1
"416",1,1,12,1,1,1,22,1,8,8,1,0,0,0,1,18,0,"Graduate",0
"417",1,1,15,1,1,1,13,1,10,4,1,0,0,0,0,18,0,"Graduate",0
"418",1,1,8,1,1,1,5,5,3,3,0,0,0,0,0,18,0,"Dropout",1
"419",1,1,9,1,1,1,1,14,5,7,0,1,0,0,0,21,0,"Dropout",1
"420",2,12,3,0,1,1,19,24,13,13,0,0,0,0,0,32,0,"Dropout",1
"421",1,12,14,1,1,1,19,24,1,1,0,0,0,0,0,28,0,"Graduate",0
"422",1,12,17,0,1,1,22,14,10,3,0,0,0,0,0,40,0,"Dropout",1
"423",2,9,3,0,1,1,22,27,10,11,0,0,1,0,0,39,0,"Dropout",1
"424",2,9,10,1,1,1,22,27,10,11,0,0,1,0,0,39,0,"Dropout",1
"425",2,12,4,1,1,1,22,14,10,5,0,0,0,0,0,50,0,"Graduate",0
"426",1,8,16,1,1,1,1,1,10,5,1,0,0,0,0,23,0,"Dropout",1
"427",4,12,3,0,12,1,19,24,1,1,0,0,0,0,0,48,0,"Dropout",1
"428",1,8,16,1,1,1,22,27,10,10,1,0,0,0,0,23,0,"Dropout",1
"429",1,1,12,1,1,1,22,1,6,6,1,0,0,0,1,18,0,"Graduate",0
"430",1,8,8,1,1,1,3,14,3,10,0,0,0,0,0,18,0,"Graduate",0
"431",1,6,10,1,1,12,3,27,3,9,1,0,0,0,0,20,1,"Graduate",0
"432",1,9,6,1,1,18,1,1,10,10,1,0,0,0,1,18,1,"Graduate",0
"433",1,1,13,1,1,18,5,3,2,2,1,0,0,0,0,18,1,"Dropout",1
"434",1,14,7,1,1,1,1,1,10,4,0,0,0,1,0,31,0,"Dropout",1
"435",1,12,2,1,1,1,3,1,3,11,1,0,0,1,0,24,0,"Graduate",0
"436",1,12,9,1,1,1,22,27,10,10,0,0,1,1,0,26,0,"Dropout",1
"437",1,1,8,1,1,1,3,3,3,3,1,0,1,1,0,18,0,"Dropout",1
"438",1,8,14,1,1,1,13,27,10,9,1,0,0,1,0,22,0,"Dropout",1
"439",1,1,12,1,1,1,4,2,3,4,1,0,0,1,0,18,0,"Graduate",0
"440",1,15,5,1,14,1,1,14,5,8,0,0,1,1,0,20,0,"Dropout",1
"441",1,15,2,1,14,1,4,4,3,3,0,0,0,1,0,25,0,"Graduate",0
"442",1,14,17,0,1,1,3,3,5,5,1,0,0,1,0,24,0,"Graduate",0
"443",1,12,7,1,1,1,3,3,5,5,1,0,0,1,0,27,0,"Dropout",1
"444",1,8,11,1,1,1,3,14,5,5,0,0,0,1,0,21,0,"Graduate",0
"445",1,15,4,1,14,1,13,28,4,10,1,0,0,1,0,21,0,"Graduate",0
"446",1,9,15,1,1,1,13,1,10,10,1,0,0,1,0,19,0,"Dropout",1
"447",1,12,12,1,1,1,13,14,6,6,0,0,0,1,0,28,0,"Graduate",0
"448",1,15,4,1,14,1,1,14,5,11,0,0,0,1,1,21,0,"Graduate",0
"449",1,1,12,1,1,1,1,1,6,4,0,0,0,1,1,18,0,"Graduate",0
"450",1,8,9,1,1,1,13,28,10,8,1,0,0,1,0,19,0,"Graduate",0
"451",1,1,7,1,1,1,10,14,5,6,1,0,0,1,0,19,0,"Dropout",1
"452",1,12,15,1,12,1,13,1,8,10,1,0,1,1,0,25,0,"Dropout",1
"453",1,14,5,1,1,1,10,10,2,11,0,0,1,1,0,21,0,"Dropout",1
"454",1,8,7,1,1,1,1,2,4,3,1,0,0,1,0,19,0,"Dropout",1
"455",1,8,9,1,1,1,1,1,5,5,0,0,0,1,0,20,0,"Dropout",1
"456",1,15,4,1,14,1,3,2,3,3,0,0,0,1,0,25,0,"Dropout",1
"457",1,1,2,1,1,1,22,27,10,10,1,0,0,1,0,18,0,"Graduate",0
"458",1,13,12,1,1,1,1,3,10,11,1,0,0,1,0,23,0,"Graduate",0
"459",1,17,4,1,16,1,3,28,20,30,0,0,0,1,0,21,0,"Graduate",0
"460",1,12,17,0,1,1,1,1,5,11,0,0,0,1,0,25,0,"Dropout",1
"461",1,1,8,1,1,1,13,28,10,10,1,0,0,1,0,18,0,"Graduate",0
"462",1,1,5,1,6,1,1,1,10,10,1,0,0,1,0,22,0,"Graduate",0
"463",1,12,14,1,1,1,13,14,4,10,0,0,0,1,0,27,0,"Graduate",0
"464",1,12,4,1,12,1,4,1,3,5,0,0,0,1,0,25,0,"Dropout",1
"465",1,8,7,1,1,1,19,26,1,6,1,0,0,1,0,18,0,"Dropout",1
"466",1,8,6,1,1,1,23,14,9,9,0,0,0,1,0,20,0,"Graduate",0
"467",1,12,4,1,1,1,3,4,3,3,0,0,0,1,0,27,0,"Graduate",0
"468",1,1,3,0,1,1,1,1,10,10,0,0,0,1,0,20,0,"Graduate",0
"469",1,1,9,1,1,1,23,27,10,10,1,0,0,1,0,22,0,"Dropout",1
"470",1,8,7,1,1,1,13,3,6,11,1,0,0,1,0,19,0,"Dropout",1
"471",1,14,2,1,1,1,13,10,10,11,0,0,0,1,0,19,0,"Graduate",0
"472",2,12,6,1,7,1,1,1,5,5,1,0,0,1,0,29,0,"Dropout",1
"473",1,1,12,1,1,1,3,1,10,10,0,0,0,1,0,19,0,"Graduate",0
"474",2,1,10,1,1,1,22,27,6,6,0,0,0,0,0,20,0,"Graduate",0
"475",1,1,5,1,1,1,22,27,10,9,1,0,0,0,0,20,0,"Graduate",0
"476",1,12,3,0,1,1,19,5,1,2,1,0,0,0,0,31,0,"Dropout",1
"477",1,8,12,1,1,1,10,1,6,6,1,0,0,0,0,18,0,"Graduate",0
"478",1,1,9,1,1,1,22,28,10,9,1,0,0,0,0,18,0,"Graduate",0
"479",1,8,11,1,1,1,22,27,8,8,0,0,0,0,0,19,0,"Graduate",0
"480",1,1,9,1,1,1,1,14,4,4,0,0,0,0,1,18,0,"Graduate",0
"481",1,8,6,1,1,1,23,14,12,12,0,0,0,0,0,19,0,"Graduate",0
"482",1,8,15,1,1,1,23,28,10,9,1,0,0,0,1,18,0,"Graduate",0
"483",1,1,11,1,1,1,22,27,10,4,1,0,0,0,0,19,0,"Graduate",0
"484",1,1,13,1,1,1,22,1,6,5,0,0,0,0,0,19,0,"Graduate",0
"485",1,1,14,1,1,1,13,1,10,4,1,0,0,0,0,18,0,"Graduate",0
"486",1,15,14,1,14,1,22,1,10,5,0,0,0,0,1,20,0,"Graduate",0
"487",1,12,17,0,3,1,22,27,10,10,0,0,0,0,0,29,0,"Dropout",1
"488",1,8,16,1,1,1,23,10,8,1,0,0,0,0,1,20,0,"Dropout",1
"489",4,12,16,1,1,1,22,1,10,11,0,0,1,0,0,31,0,"Dropout",1
"490",1,8,14,1,1,1,13,27,8,5,0,1,0,0,0,20,0,"Graduate",0
"491",1,8,4,1,1,1,23,27,10,10,1,0,0,0,0,21,0,"Graduate",0
"492",1,4,8,1,3,1,13,28,10,10,1,0,0,0,0,23,0,"Dropout",1
"493",1,8,5,1,1,1,13,28,6,8,0,0,1,0,0,21,0,"Dropout",1
"494",1,4,12,1,15,1,1,1,10,5,0,0,0,0,0,24,0,"Graduate",0
"495",1,12,3,0,1,1,1,1,5,5,0,0,0,0,0,27,0,"Graduate",0
"496",1,1,12,1,1,1,1,27,4,9,0,0,0,0,1,18,0,"Graduate",0
"497",1,1,2,1,1,1,7,1,7,7,1,0,0,0,0,21,0,"Dropout",1
"498",1,8,8,1,1,1,13,3,4,3,1,0,1,0,1,19,0,"Dropout",1
"499",1,1,12,1,1,1,23,14,8,8,1,0,0,0,1,19,0,"Graduate",0
"500",1,8,6,1,1,1,13,28,32,44,0,0,0,0,0,18,0,"Dropout",1
"501",1,1,16,1,1,1,22,27,29,41,1,0,1,0,1,20,0,"Graduate",0
"502",2,1,3,0,1,1,1,27,5,8,1,0,0,0,0,24,0,"Graduate",0
"503",1,1,5,1,1,1,1,1,2,2,1,0,0,0,0,20,0,"Graduate",0
"504",1,1,12,1,1,1,13,27,10,10,1,0,0,0,1,19,0,"Graduate",0
"505",1,1,12,1,1,1,1,27,10,10,1,0,0,0,1,18,0,"Graduate",0
"506",1,8,10,1,3,1,22,27,8,9,1,0,0,0,1,20,0,"Graduate",0
"507",1,8,12,1,1,1,22,27,10,9,1,0,0,0,0,20,0,"Graduate",0
"508",1,8,12,1,1,1,13,27,5,8,1,0,0,0,1,19,0,"Graduate",0
"509",1,1,15,1,1,1,3,14,5,6,1,0,0,0,0,20,0,"Graduate",0
"510",1,8,9,1,1,1,1,28,5,4,1,0,0,0,0,19,0,"Dropout",1
"511",1,8,16,1,1,1,23,28,10,8,1,0,0,0,0,19,0,"Dropout",1
"512",1,8,12,1,1,1,23,27,8,6,1,0,0,0,1,18,0,"Graduate",0
"513",1,8,5,1,1,1,23,27,10,10,0,0,0,0,1,23,0,"Dropout",1
"514",1,1,16,1,1,1,13,14,10,9,1,0,0,0,0,21,0,"Dropout",1
"515",1,15,3,0,14,1,22,28,7,7,1,0,0,0,0,23,0,"Graduate",0
"516",1,1,12,1,1,1,13,27,10,8,1,0,0,0,0,19,0,"Graduate",0
"517",1,8,15,1,1,1,1,28,6,7,1,0,0,0,0,18,0,"Graduate",0
"518",1,1,15,1,1,1,13,27,10,10,1,1,0,0,0,19,0,"Graduate",0
"519",1,12,12,1,1,1,13,27,10,10,0,0,0,0,1,25,0,"Graduate",0
"520",1,1,12,1,1,1,1,14,6,8,0,0,0,0,1,19,0,"Graduate",0
"521",1,12,13,1,1,1,23,28,29,44,0,0,1,0,1,24,0,"Graduate",0
"522",1,1,14,1,1,1,22,27,10,8,1,0,0,0,1,18,0,"Graduate",0
"523",1,8,10,1,1,1,22,27,8,6,1,0,0,0,1,19,0,"Graduate",0
"524",1,1,12,1,1,1,22,27,10,10,0,0,0,0,1,18,0,"Graduate",0
"525",1,8,10,1,1,1,1,1,5,6,0,0,0,0,0,19,0,"Graduate",0
"526",1,9,15,1,1,1,1,1,4,4,0,0,0,0,1,18,0,"Dropout",1
"527",2,12,14,1,1,1,22,27,10,1,0,0,1,0,0,34,0,"Dropout",1
"528",1,1,15,1,1,1,23,28,8,8,1,0,1,0,0,20,0,"Dropout",1
"529",2,12,17,0,3,1,13,14,10,8,0,0,0,0,0,26,0,"Graduate",0
"530",1,14,13,1,1,1,1,14,5,4,0,0,0,0,0,27,0,"Graduate",0
"531",1,1,14,1,1,1,1,28,6,2,1,0,0,0,0,20,0,"Graduate",0
"532",1,8,10,1,1,1,13,1,6,1,1,0,0,0,0,18,0,"Graduate",0
"533",1,12,12,1,12,1,1,5,5,4,0,0,0,0,0,24,0,"Graduate",0
"534",1,15,10,1,14,1,23,28,7,10,1,0,0,0,1,19,0,"Graduate",0
"535",1,1,15,1,1,1,13,28,4,6,0,0,0,0,0,19,0,"Graduate",0
"536",1,16,3,0,1,1,1,28,6,8,0,0,0,0,0,22,0,"Graduate",0
"537",1,14,5,1,1,1,1,14,6,11,0,0,0,0,0,20,0,"Graduate",0
"538",1,12,4,1,1,1,13,14,10,10,0,0,0,0,0,25,0,"Dropout",1
"539",1,15,4,1,14,1,1,3,5,3,0,0,0,0,0,21,0,"Graduate",0
"540",1,8,15,1,1,1,1,14,5,2,1,0,0,0,0,18,0,"Graduate",0
"541",1,1,14,1,1,1,22,27,1,1,1,0,0,0,0,18,0,"Graduate",0
"542",1,8,12,1,1,1,3,3,10,8,1,0,0,1,0,19,0,"Graduate",0
"543",1,1,6,1,1,5,3,3,7,7,1,0,0,0,1,19,1,"Graduate",0
"544",1,8,15,1,1,1,22,28,6,6,1,0,1,0,0,18,0,"Dropout",1
"545",1,16,10,1,14,1,23,28,6,8,1,0,0,0,1,20,0,"Graduate",0
"546",1,8,12,1,1,1,1,14,5,9,1,0,0,0,0,19,0,"Dropout",1
"547",1,13,12,1,1,1,13,27,6,8,1,0,0,0,0,28,0,"Graduate",0
"548",1,1,10,1,1,1,22,1,10,10,1,0,0,0,1,20,0,"Graduate",0
"549",1,13,3,0,1,1,22,28,12,8,1,0,0,0,0,30,0,"Dropout",1
"550",1,1,12,1,1,1,1,14,10,8,1,0,0,0,1,19,0,"Graduate",0
"551",1,1,5,1,1,1,13,14,4,4,1,0,0,0,0,22,0,"Graduate",0
"552",1,1,11,1,1,1,23,28,6,9,1,0,0,0,0,18,0,"Graduate",0
"553",1,8,16,1,1,1,22,27,10,10,1,0,0,0,0,23,0,"Dropout",1
"554",1,8,5,1,1,1,1,14,6,8,1,0,0,0,0,18,0,"Graduate",0
"555",2,12,15,1,12,1,22,27,1,1,0,0,1,1,0,50,0,"Dropout",1
"556",1,1,2,1,1,14,3,3,3,6,1,0,0,0,1,19,1,"Graduate",0
"557",1,8,11,1,1,14,13,28,10,10,1,0,0,0,0,22,1,"Graduate",0
"558",1,15,10,1,14,14,1,1,5,7,0,0,1,0,1,23,1,"Graduate",0
"559",1,9,6,1,1,1,1,1,5,6,0,0,1,0,1,20,0,"Dropout",1
"560",4,12,10,1,12,1,22,27,10,11,0,0,0,0,0,44,0,"Dropout",1
"561",4,12,4,1,12,1,22,27,10,10,0,0,0,1,0,49,0,"Graduate",0
"562",2,14,17,0,1,1,22,27,10,10,0,0,0,1,0,46,0,"Graduate",0
"563",1,12,6,1,14,1,22,27,2,10,1,0,0,1,0,41,0,"Dropout",1
"564",1,8,12,1,1,1,23,14,10,9,1,0,0,1,0,18,0,"Graduate",0
"565",3,12,17,0,1,1,22,1,10,3,0,0,0,1,0,43,0,"Graduate",0
"566",4,12,9,1,12,1,22,27,10,8,0,0,1,1,0,70,0,"Dropout",1
"567",4,12,8,1,12,1,22,28,10,5,0,0,0,1,0,48,0,"Dropout",1
"568",2,14,4,1,1,1,22,27,10,8,0,0,0,1,0,41,0,"Graduate",0
"569",1,12,1,1,1,14,23,27,10,9,0,0,1,1,0,35,1,"Dropout",1
"570",2,12,8,1,12,1,2,1,3,10,1,0,0,1,0,44,0,"Graduate",0
"571",1,1,9,1,1,1,3,1,6,6,1,0,1,1,0,18,0,"Dropout",1
"572",2,1,3,0,1,1,22,27,1,1,1,0,0,1,0,45,0,"Graduate",0
"573",1,15,4,1,14,1,1,28,10,2,1,0,0,1,0,22,0,"Graduate",0
"574",1,14,7,1,1,1,22,28,6,8,0,0,0,1,0,39,0,"Dropout",1
"575",2,12,9,1,12,1,22,14,10,4,0,0,0,1,0,49,0,"Dropout",1
"576",1,4,13,1,4,1,5,5,3,3,1,0,0,1,0,43,0,"Dropout",1
"577",2,12,17,0,1,1,22,27,10,10,1,0,0,1,0,32,0,"Dropout",1
"578",1,12,10,1,9,1,22,27,10,10,0,0,0,1,0,47,0,"Graduate",0
"579",5,12,17,0,1,1,22,27,10,10,0,0,0,1,1,37,0,"Dropout",1
"580",2,12,3,0,1,1,13,1,5,9,0,0,0,1,0,41,0,"Graduate",0
"581",2,12,4,1,1,1,22,27,10,7,0,0,0,1,0,60,0,"Graduate",0
"582",2,12,11,1,1,1,1,14,10,10,0,0,0,1,0,47,0,"Graduate",0
"583",1,12,3,0,1,1,22,9,10,8,0,0,1,1,0,50,0,"Dropout",1
"584",2,12,17,0,12,1,23,28,12,12,1,0,0,1,0,45,0,"Dropout",1
"585",1,12,7,1,1,1,22,27,10,9,0,0,1,1,0,45,0,"Dropout",1
"586",2,12,6,1,1,1,22,27,12,12,0,0,0,1,0,33,0,"Graduate",0
"587",1,1,12,1,1,1,3,3,3,3,0,0,0,1,0,18,0,"Graduate",0
"588",2,12,6,1,1,1,22,27,7,7,0,0,0,1,0,43,0,"Graduate",0
"589",1,14,3,0,1,1,13,27,5,11,0,0,0,1,0,44,0,"Graduate",0
"590",1,12,8,1,7,1,19,26,1,12,0,0,0,1,0,29,0,"Dropout",1
"591",4,12,14,1,1,1,2,1,4,10,0,0,1,1,0,53,0,"Dropout",1
"592",1,14,1,1,12,1,23,28,5,5,0,0,1,1,0,35,0,"Dropout",1
"593",1,1,2,1,1,1,13,28,10,6,1,0,0,1,0,22,0,"Graduate",0
"594",1,12,3,0,1,1,22,27,12,6,0,0,0,1,0,33,0,"Dropout",1
"595",1,4,8,1,3,1,22,18,12,11,0,0,0,1,0,41,0,"Dropout",1
"596",4,4,12,1,3,1,22,28,10,8,0,0,0,1,0,51,0,"Graduate",0
"597",1,16,14,1,1,1,10,5,4,4,0,0,0,1,0,19,0,"Graduate",0
"598",1,12,17,0,1,1,22,27,10,10,0,0,0,1,0,35,0,"Dropout",1
"599",1,1,2,1,1,14,13,1,5,8,1,0,0,1,0,20,1,"Graduate",0
"600",1,1,15,1,1,1,13,27,10,10,0,0,1,1,1,18,0,"Dropout",1
"601",1,15,4,1,14,1,2,1,5,7,0,0,0,1,0,21,0,"Graduate",0
"602",1,1,11,1,1,1,1,14,7,7,1,0,0,1,0,21,0,"Graduate",0
"603",2,12,9,1,1,1,13,27,5,8,0,0,0,1,0,34,0,"Graduate",0
"604",4,12,8,1,1,1,22,27,7,8,1,0,0,1,0,34,0,"Dropout",1
"605",1,8,14,1,1,1,3,3,5,11,1,0,0,1,0,21,0,"Graduate",0
"606",1,8,11,1,1,1,22,27,6,8,1,0,0,1,0,30,0,"Dropout",1
"607",1,16,15,1,1,1,1,14,9,9,1,0,0,1,0,20,0,"Dropout",1
"608",1,1,5,1,1,1,13,14,10,8,1,0,0,1,0,18,0,"Dropout",1
"609",1,1,11,1,1,1,3,3,3,3,0,0,0,1,0,19,0,"Graduate",0
"610",1,8,12,1,1,1,3,3,4,4,1,0,0,1,0,18,0,"Dropout",1
"611",1,12,17,0,1,1,1,14,5,9,0,0,0,1,0,27,0,"Dropout",1
"612",1,12,15,1,9,1,1,1,10,10,1,0,0,1,0,52,0,"Graduate",0
"613",2,14,4,1,1,1,1,1,5,6,1,0,0,1,0,29,0,"Dropout",1
"614",1,16,4,1,14,1,1,14,5,5,1,0,1,1,0,22,0,"Dropout",1
